Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,Age,ConvertedSalary,HDI,GDP,GINI
1,2,2,0,2,2,7,2,3,1,2,4,1,2,2,2,55000,1,2,2
1,9,2,1,2,2,4,2,2,1,1,3,1,2,1,3,17134,1,1,1
1,2,1,0,1,2,7,2,2,4,1,1,1,1,2,3,50000,1,2,2
1,2,1,1,2,2,8,2,4,1,1,1,1,2,2,3,144400,1,2,2
1,6,2,1,3,2,7,1,3,1,1,4,3,2,4,3,12524,2,3,2
2,19,2,0,2,5,7,2,3,1,1,3,1,2,1,2,225216,1,1,3
2,2,1,1,2,15,2,1,3,1,1,3,1,1,2,3,81500,1,2,2
1,1,1,1,3,2,2,1,4,1,1,1,1,2,1,3,77167,1,1,1
1,2,1,1,3,2,8,2,2,1,1,3,1,2,2,4,150000,1,2,2
1,6,1,1,1,2,7,2,1,1,1,4,3,1,4,3,13152,2,3,2
1,2,1,0,3,9,7,1,2,1,1,7,1,1,2,3,100300,1,2,2
1,6,1,1,2,3,7,2,4,1,1,1,3,2,4,3,178464,2,3,2
1,3,1,1,2,2,1,2,4,1,1,3,1,2,1,1,126953,1,1,3
1,6,1,1,2,2,2,2,3,1,1,9,3,2,4,3,9393,2,3,2
1,10,3,1,3,2,7,2,4,1,1,1,1,2,1,2,10284,1,1,1
2,2,1,1,2,2,9,1,2,1,1,8,1,1,2,4,95000,1,2,2
1,2,1,0,1,2,7,1,1,1,1,8,2,2,2,3,83500,1,2,2
1,9,1,0,3,14,7,2,2,1,1,3,1,2,1,3,77104,1,1,1
2,13,1,1,2,2,8,2,3,4,1,2,2,2,5,3,15720,3,3,2
1,2,1,1,2,5,3,2,3,1,1,1,1,1,2,3,75000,1,2,2
2,1,1,1,2,2,8,1,1,1,1,1,1,2,1,3,75008,1,1,1
2,2,1,1,2,4,4,1,3,8,2,1,3,2,2,3,55000,1,2,2
1,5,1,1,2,2,2,2,3,1,3,3,1,2,3,2,71976,1,1,1
1,2,1,1,2,2,2,2,1,1,1,3,1,1,2,1,80000,1,2,2
1,6,1,1,2,2,2,2,2,1,1,1,1,1,4,3,150288,2,3,2
1,6,2,1,2,2,7,1,2,1,1,7,2,2,4,2,0,2,3,2
2,2,1,0,3,14,8,1,4,4,1,1,1,1,2,3,55000,1,2,2
1,19,1,1,2,2,3,1,3,1,1,5,1,1,1,1,78202,1,1,3
2,2,1,0,1,4,3,2,3,1,1,1,2,1,2,1,73000,1,2,2
2,6,1,1,2,2,7,1,1,1,1,1,3,2,4,2,3756,2,3,2
1,2,1,1,2,5,2,2,3,1,2,1,2,2,2,3,85000,1,2,2
1,8,1,0,3,2,5,1,3,1,1,2,1,1,1,1,44580,2,3,2
1,1,2,0,1,1,4,2,4,1,1,3,1,2,1,2,27503,1,1,1
1,5,1,0,3,2,5,1,1,1,1,2,1,2,3,3,1000000,1,1,1
1,10,1,1,2,1,3,2,3,4,1,7,1,2,1,2,46507,1,1,1
2,2,1,1,2,2,8,2,2,4,1,3,1,2,2,3,85748,1,2,2
1,6,1,1,2,2,7,1,3,1,1,8,1,2,4,1,10332,2,3,2
1,9,3,1,3,16,8,2,4,1,1,2,3,2,1,3,62412,1,1,1
1,2,1,1,2,11,6,3,2,1,1,3,1,2,2,3,240000,1,2,2
1,9,1,0,2,10,5,2,2,1,1,3,1,1,1,3,80776,1,1,1
1,1,1,1,3,11,9,2,4,1,1,1,1,1,1,4,97233,1,1,1
1,9,3,0,3,2,6,2,3,1,1,4,1,2,1,1,56298,1,1,1
1,1,1,1,3,2,1,3,1,1,1,1,1,2,1,1,69452,1,1,1
1,2,1,1,2,2,3,2,4,1,1,4,1,2,2,3,130000,1,2,2
1,9,1,0,2,2,3,3,3,1,1,1,1,2,1,2,44064,1,1,1
2,2,1,1,2,5,7,1,2,1,1,1,2,2,2,2,50000,1,2,2
1,6,1,1,2,5,2,3,4,1,1,7,3,2,4,3,10958,2,3,2
1,2,1,0,1,4,2,1,3,1,1,8,2,1,2,3,70000,1,2,2
1,9,1,0,3,15,10,1,3,1,1,2,1,1,1,3,73428,1,1,1
1,9,2,0,2,2,3,3,3,1,1,2,1,2,1,3,8808,1,1,1
1,2,1,1,2,2,3,2,3,1,1,1,1,1,2,3,96000,1,2,2
1,2,1,1,2,2,10,2,1,1,3,1,1,2,2,1,190000,1,2,2
1,3,2,0,2,2,7,2,4,1,1,5,1,2,1,2,30840,1,1,3
1,1,2,1,2,5,7,1,2,1,1,4,1,2,1,2,433380,1,1,1
1,2,1,0,2,2,5,1,3,1,1,1,1,1,2,3,160000,1,2,2
1,11,1,1,2,2,8,2,2,1,1,1,1,2,1,3,411228,1,1,1
1,7,2,1,2,2,8,3,3,1,1,4,1,2,1,2,35292,2,3,1
1,2,1,1,2,2,3,2,3,1,1,4,1,2,2,3,49000,1,2,2
1,6,3,1,2,5,4,2,3,1,1,9,3,1,4,3,8453,2,3,2
1,1,1,1,3,2,2,2,3,1,1,2,1,2,1,3,62507,1,1,1
1,2,3,1,1,10,7,1,3,4,2,8,2,2,2,3,75000,1,2,2
1,2,2,0,1,2,2,1,1,1,3,8,1,2,2,2,42000,1,2,2
1,6,1,1,2,2,2,2,3,1,1,4,1,2,4,3,11268,2,3,2
1,13,3,1,3,9,2,3,2,1,1,4,1,2,5,3,29940,3,3,2
1,13,3,0,2,2,7,1,3,1,1,2,1,2,5,2,5616,3,3,2
1,2,1,1,3,6,2,2,3,1,1,1,1,1,2,1,120000,1,2,2
1,9,1,1,2,2,3,1,1,1,1,1,1,1,1,3,122388,1,1,1
1,6,1,1,2,15,7,1,3,1,4,5,3,1,4,3,23482,2,3,2
1,1,1,0,2,2,5,1,1,1,1,4,1,2,1,3,48616,1,1,1
1,1,1,1,2,2,2,2,1,1,1,3,1,2,1,3,76397,1,1,1
1,15,1,1,2,4,3,1,4,1,1,3,1,2,1,3,24478,1,1,1
1,14,1,1,3,10,8,2,2,5,1,3,1,2,2,3,140912,1,1,1
2,2,1,1,2,2,7,2,3,1,1,3,1,2,2,3,60000,1,2,2
1,2,3,1,3,5,2,1,4,1,1,7,1,2,2,3,75000,1,2,2
1,8,1,1,2,2,3,3,3,1,1,7,1,1,1,2,42456,2,3,2
2,11,1,1,3,15,6,1,2,1,1,3,1,2,1,1,55075,1,1,1
1,2,1,1,2,2,8,2,2,1,1,3,1,1,2,3,72000,1,2,2
1,1,1,1,2,2,3,1,2,1,1,1,1,1,1,3,104178,1,1,1
1,14,1,1,3,2,8,3,2,1,1,1,1,2,2,3,136886,1,1,1
2,2,1,1,2,2,2,2,3,1,1,2,1,1,2,3,76000,1,2,2
2,8,3,1,3,2,2,1,3,1,1,3,2,1,1,3,19104,2,3,2
1,9,1,1,2,2,3,1,3,1,1,2,1,2,1,3,67320,1,1,1
1,14,1,0,2,4,2,1,4,1,1,2,1,2,2,1,72469,1,1,1
1,2,1,1,2,5,8,2,3,1,1,7,1,1,2,3,150000,1,2,2
1,10,1,1,2,5,7,2,2,1,1,9,2,2,1,2,75074,1,1,1
2,6,1,1,2,2,7,3,3,1,1,5,3,2,4,3,6384,2,3,2
1,2,1,1,2,2,8,2,4,1,1,1,1,2,2,3,109000,1,2,2
1,2,1,1,2,2,9,2,4,1,1,1,1,1,2,1,96225,1,2,2
1,2,1,1,2,2,7,2,3,1,1,1,3,2,2,2,85000,1,2,2
1,1,1,0,2,5,2,2,3,1,2,1,1,2,1,6,4150,1,1,1
2,2,1,0,1,1,7,2,3,1,1,1,1,2,2,2,45000,1,2,2
1,6,1,1,2,2,7,2,3,1,2,2,1,1,4,3,19568,2,3,2
1,2,1,0,2,9,1,2,4,1,1,4,1,1,2,1,220000,1,2,2
1,2,1,1,2,2,6,1,2,1,1,4,1,1,2,3,112000,1,2,2
1,2,1,1,2,3,7,1,4,1,1,1,3,2,2,2,115000,1,2,2
2,2,1,1,2,4,7,1,4,1,1,1,1,2,2,3,80000,1,2,2
1,15,1,1,2,5,3,2,3,1,1,1,2,2,1,1,51403,1,1,1
1,1,1,0,2,2,2,1,2,1,1,2,1,2,1,3,600060,1,1,1
2,1,1,1,1,8,5,2,1,1,1,1,1,1,1,1,1000000,1,1,1
1,5,2,0,2,9,7,1,3,1,1,7,2,2,3,1,40000,1,1,1
2,2,1,1,2,2,8,2,3,1,1,3,1,2,2,3,120000,1,2,2
2,1,1,1,1,15,7,2,2,4,2,4,1,2,1,3,37504,1,1,1
1,2,1,1,2,2,5,1,4,1,1,5,1,1,2,1,94750,1,2,2
1,17,1,1,3,2,7,2,2,1,1,9,2,2,4,3,31596,1,1,2
1,14,1,1,1,10,8,2,4,1,1,5,1,1,2,1,90184,1,1,1
2,2,1,1,2,9,7,1,2,7,2,1,1,2,2,2,2000000,1,2,2
1,2,1,1,2,2,1,1,4,1,1,1,1,1,2,4,160000,1,2,2
1,2,1,0,2,10,4,2,3,1,4,3,2,2,2,3,30000,1,2,2
1,19,1,0,3,2,7,3,3,1,1,7,1,2,1,3,62556,1,1,3
1,6,1,1,2,3,3,2,1,1,1,1,1,1,4,2,8485,2,3,2
1,1,1,1,2,2,8,2,4,1,1,2,1,2,1,3,750084,1,1,1
1,16,3,1,2,2,2,2,3,1,1,2,1,2,1,2,7200,3,3,2
1,2,1,1,1,2,11,2,3,1,1,3,2,1,2,4,98000,1,2,2
1,10,1,1,2,2,2,2,3,1,1,1,1,2,1,2,32316,1,1,1
1,2,1,1,2,2,2,2,3,1,1,3,1,1,2,4,45000,1,2,2
1,2,1,1,2,2,5,1,1,1,3,2,1,2,2,3,100000,1,2,2
1,9,1,1,2,2,11,2,2,1,1,1,1,2,1,1,91791,1,1,1
1,1,1,1,2,2,2,1,1,1,1,4,1,2,1,3,76397,1,1,1
2,15,1,1,2,2,5,2,3,1,1,2,1,1,1,3,67313,1,1,1
1,9,1,0,2,6,2,2,2,1,2,4,1,2,1,3,33780,1,1,1
2,6,1,1,2,2,8,2,3,1,4,6,1,1,4,3,150288,2,3,2
1,6,1,1,2,5,7,2,2,1,1,1,2,1,4,3,0,2,3,2
1,2,1,1,1,2,9,2,2,1,1,1,2,2,2,4,63000,1,2,2
1,1,1,1,2,2,3,3,1,1,1,1,1,2,1,3,666744,1,1,1
2,18,1,0,1,9,2,3,3,1,1,3,1,1,1,3,57276,1,1,3
2,14,1,1,2,2,2,2,2,4,1,1,1,1,2,1,59586,1,1,1
1,9,1,1,2,2,3,1,2,1,1,2,1,2,1,3,61194,1,1,1
1,6,1,1,2,2,2,3,3,1,1,1,3,2,4,3,105192,2,3,2
2,6,1,1,2,3,8,3,3,1,1,1,2,1,4,1,16257,2,3,2
1,9,1,1,2,4,10,2,3,1,1,5,1,1,1,1,69761,1,1,1
1,12,3,0,2,12,8,1,3,4,1,2,1,1,4,3,31788,2,3,2
1,2,1,1,2,5,7,2,2,1,1,1,1,1,2,3,67700,1,2,2
1,15,1,1,2,2,10,2,3,1,1,2,2,1,1,1,48955,1,1,1
1,2,1,1,2,5,2,2,1,1,1,4,1,2,2,2,75000,1,2,2
2,2,2,0,2,2,7,2,3,1,1,4,1,2,2,2,47000,1,2,2
1,2,1,1,2,9,2,1,4,1,1,1,1,1,2,3,81000,1,2,2
1,9,1,1,2,2,6,2,2,1,1,5,1,2,1,3,41856,1,1,1
1,6,1,1,2,5,7,2,2,1,1,1,3,2,4,2,0,2,3,2
1,12,2,0,1,2,4,1,3,4,1,1,1,2,4,2,47688,2,3,2
1,9,1,1,2,2,8,1,2,1,1,2,1,1,1,3,73433,1,1,1
1,2,1,1,2,9,1,2,2,1,1,3,1,2,2,4,200000,1,2,2
1,20,1,1,2,2,8,3,1,1,4,5,1,2,1,3,58752,1,1,3
1,6,1,1,3,4,4,1,2,1,1,1,3,1,4,2,3757,2,3,2
1,2,1,1,2,2,5,2,3,1,1,1,1,1,2,3,133000,1,2,2
1,14,1,1,2,6,5,2,4,1,4,7,1,2,2,3,64417,1,1,1
1,20,1,0,2,2,9,2,2,1,1,3,1,1,1,1,70985,1,1,3
1,9,2,0,2,2,2,1,2,1,1,3,1,2,1,2,22764,1,1,1
1,3,1,1,1,2,8,2,3,1,1,3,1,1,1,3,85671,1,1,3
1,2,1,1,2,2,11,1,3,1,1,8,1,2,2,4,120000,1,2,2
1,14,1,1,2,3,8,1,3,1,1,2,1,2,2,3,68443,1,1,1
1,1,1,1,1,6,2,2,2,1,1,7,1,2,1,1,665904,1,1,1
1,2,1,1,3,19,1,2,2,11,2,7,2,1,2,1,144000,1,2,2
1,6,1,1,2,2,7,1,1,1,1,2,3,1,4,3,6262,2,3,2
1,6,1,1,2,2,2,2,4,1,1,3,3,2,4,3,6356,2,3,2
2,2,1,0,1,3,7,2,2,4,4,3,1,2,2,1,82000,1,2,2
2,1,1,1,1,2,4,2,2,4,1,1,1,2,1,3,50700,1,1,1
2,2,1,0,1,6,3,2,3,1,1,5,1,1,2,1,88000,1,2,2
2,2,1,0,1,5,7,2,4,1,1,8,1,2,2,1,95000,1,2,2
1,2,1,0,2,5,8,2,4,1,1,2,1,1,2,1,140000,1,2,2
1,2,1,1,1,8,2,2,3,1,1,3,1,2,2,3,1200000,1,2,2
1,2,1,1,2,5,3,2,3,1,1,1,1,1,2,3,135000,1,2,2
2,2,1,1,1,2,8,2,3,13,2,1,1,2,2,3,86500,1,2,2
1,2,1,1,2,2,11,2,3,1,1,1,2,1,2,1,79000,1,2,2
1,5,1,1,2,5,1,1,4,1,1,1,1,1,3,4,111963,1,1,1
1,2,1,1,2,2,2,2,2,1,1,3,1,2,2,2,75000,1,2,2
2,9,3,1,1,2,7,2,1,4,1,2,1,2,1,3,29373,1,1,1
1,11,1,0,2,2,3,3,4,1,1,2,1,2,1,3,381852,1,1,1
2,14,1,1,3,6,1,2,3,1,1,1,3,2,2,4,1000000,1,1,1
1,7,1,1,2,2,4,2,2,1,1,2,1,2,1,2,15876,2,3,1
1,6,1,1,2,10,2,3,3,1,1,7,1,2,4,3,6262,2,3,2
1,14,1,1,2,3,10,3,3,1,1,3,1,1,2,1,120782,1,1,1
1,1,2,1,2,5,3,2,1,1,1,1,1,2,1,3,86120,1,1,1
2,9,1,1,2,2,8,2,3,1,1,2,1,2,1,3,63642,1,1,1
1,2,1,1,1,9,7,1,2,1,1,8,1,2,2,3,110000,1,2,2
2,1,1,1,2,14,2,1,4,1,1,1,1,2,1,3,46533,1,1,1
1,2,1,1,3,2,8,2,2,1,1,5,1,2,2,3,76000,1,2,2
2,8,1,1,2,3,7,2,1,1,1,1,1,2,1,2,6792,2,3,2
1,1,1,1,1,5,8,2,4,4,1,2,1,2,1,3,666744,1,1,1
1,6,1,1,2,4,7,2,3,1,1,1,3,2,4,3,9768,2,3,2
1,8,1,0,3,10,8,2,4,1,1,8,1,1,1,3,23184,2,3,2
2,4,1,1,2,3,7,1,3,1,1,1,1,1,1,3,61144,1,1,3
1,1,1,1,2,2,3,2,1,1,1,2,1,2,1,3,50005,1,1,1
1,19,1,1,2,2,3,2,3,1,1,1,1,2,1,3,86544,1,1,3
1,10,1,0,2,2,6,1,3,1,1,3,1,2,1,3,58752,1,1,1
1,5,2,1,2,17,7,1,2,1,1,3,3,2,3,2,13512,1,1,1
2,2,1,1,2,2,2,1,2,4,1,1,1,2,2,3,130000,1,2,2
1,1,1,1,3,2,3,2,2,1,1,4,1,2,1,1,750084,1,1,1
1,13,2,0,2,5,7,2,2,1,1,9,1,2,5,3,748596,3,3,2
1,5,1,0,1,2,7,2,2,1,1,1,1,2,3,3,54382,1,1,1
2,2,1,1,2,5,10,2,2,4,1,3,3,2,2,1,115000,1,2,2
1,9,1,1,1,2,9,1,2,1,1,7,1,2,1,4,46992,1,1,1
1,1,1,1,2,2,5,2,2,1,1,1,1,2,1,1,104178,1,1,1
1,2,1,1,2,2,2,2,3,1,1,1,1,1,2,2,90000,1,2,2
1,11,1,0,2,2,6,2,2,1,1,7,1,1,1,4,411228,1,1,1
1,20,1,1,2,5,5,1,3,1,1,3,1,1,1,3,66089,1,1,3
1,2,1,1,1,2,5,1,4,4,1,1,1,2,2,3,140000,1,2,2
1,10,1,1,2,2,8,2,3,1,1,3,1,2,1,1,46507,1,1,1
2,2,1,1,2,2,7,2,1,1,1,1,2,2,2,2,105000,1,2,2
1,2,1,1,2,5,7,1,1,1,1,4,1,2,2,3,52000,1,2,2
1,2,1,1,2,2,3,2,1,1,1,1,1,1,2,1,135000,1,2,2
1,11,1,0,2,2,2,2,4,1,1,9,1,1,1,3,30597,1,1,1
1,2,2,0,2,2,7,2,3,1,1,5,1,1,2,2,100000,1,2,2
1,2,1,1,2,10,7,2,2,1,1,5,1,2,2,3,50000,1,2,2
1,9,1,1,2,2,5,3,3,1,1,1,1,2,1,3,67313,1,1,1
1,2,1,1,2,5,2,2,3,1,1,4,1,2,2,2,65000,1,2,2
2,14,1,1,2,2,6,1,4,1,1,2,1,1,2,1,80521,1,1,1
1,2,1,1,1,4,2,1,4,1,1,3,1,1,2,3,135,1,2,2
1,19,1,1,2,2,2,1,3,4,1,7,2,2,1,3,121995,1,1,3
1,2,1,1,1,2,6,2,2,1,1,8,1,1,2,4,134234,1,2,2
1,6,2,1,2,5,7,2,3,1,1,1,3,1,4,3,11652,2,3,2
1,1,1,0,2,5,7,2,3,1,1,2,1,2,1,2,25003,1,1,1
2,15,1,0,2,2,7,2,2,1,1,1,1,2,1,2,29373,1,1,1
1,14,1,1,2,2,2,1,4,1,1,8,1,2,2,2,64417,1,1,1
2,6,1,1,3,4,4,1,3,1,1,1,3,2,4,2,5640,2,3,2
2,1,1,1,2,2,2,3,4,1,1,1,1,2,1,3,40282,1,1,1
1,19,1,1,2,2,2,2,2,1,1,4,1,1,1,3,97910,1,1,3
1,2,1,1,2,5,7,2,3,1,1,1,2,1,2,3,600000,1,2,2
1,6,1,1,2,10,7,2,3,1,1,9,1,2,4,3,5640,2,3,2
1,15,1,1,1,2,2,2,2,1,1,1,1,2,1,3,30597,1,1,1
1,7,1,1,2,6,7,2,3,1,1,3,1,2,1,3,49404,2,3,1
1,10,2,1,2,2,1,2,2,1,1,2,1,1,1,4,61194,1,1,1
1,6,1,1,3,2,7,2,4,1,1,1,1,2,4,2,11268,2,3,2
1,1,1,1,3,2,1,2,4,1,1,3,1,2,1,5,111123,1,1,1
1,2,1,1,1,14,10,2,3,1,1,1,1,1,2,3,145000,1,2,2
2,11,3,1,2,2,2,2,2,1,1,3,1,2,1,2,20806,1,1,1
1,6,2,1,2,2,7,1,3,1,2,1,3,2,4,2,3384,2,3,2
1,2,1,1,2,2,3,2,2,1,1,3,1,2,2,2,88000,1,2,2
1,9,2,0,2,2,3,2,3,1,1,5,1,2,1,2,14688,1,1,1
1,2,1,1,1,5,7,2,4,4,1,1,2,2,2,3,60000,1,2,2
1,14,1,1,2,2,2,2,1,1,1,1,1,2,2,3,51534,1,1,1
1,2,3,0,2,5,6,2,3,1,1,1,1,2,2,1,105000,1,2,2
1,13,1,1,2,12,2,2,3,1,1,1,1,2,5,1,22452,3,3,2
1,9,2,1,2,9,3,2,4,1,1,7,1,1,1,1,85671,1,1,1
1,6,1,1,2,2,4,2,1,1,1,4,1,1,4,2,6576,2,3,2
1,2,1,0,2,10,8,1,4,4,1,5,1,2,2,4,110000,1,2,2
1,2,1,1,2,5,3,1,4,1,1,1,1,2,2,3,83800,1,2,2
1,2,1,1,1,4,2,1,2,1,1,1,1,2,2,3,100000,1,2,2
1,3,1,0,3,2,7,1,3,1,1,5,1,2,1,2,44064,1,1,3
1,2,1,1,1,4,10,1,2,1,1,1,1,2,2,1,1980000,1,2,2
1,2,3,1,2,5,2,2,2,1,1,3,1,2,2,3,85000,1,2,2
2,2,1,1,1,15,7,2,2,4,2,7,3,2,2,3,110000,1,2,2
1,12,1,1,3,2,3,1,2,1,1,5,2,1,4,3,12720,2,3,2
1,15,1,0,1,2,1,2,2,1,1,1,2,1,1,4,41124,1,1,1
2,10,1,1,2,2,8,3,2,1,1,8,1,2,1,3,69761,1,1,1
1,10,1,1,2,2,2,2,3,1,1,1,1,2,1,3,36720,1,1,1
1,1,1,1,1,8,8,2,4,1,1,3,1,2,1,3,1000000,1,1,1
2,19,1,1,2,2,5,1,3,1,3,9,1,2,1,1,88629,1,1,3
1,9,1,0,1,2,8,2,3,1,1,8,1,1,1,1,75880,1,1,1
1,2,1,1,2,2,8,3,3,1,1,7,1,1,2,3,101757,1,2,2
1,19,2,1,1,2,2,2,1,1,1,7,1,2,1,3,58812,1,1,3
1,2,1,1,2,2,1,2,4,1,1,3,1,2,2,4,160000,1,2,2
1,6,1,1,2,9,7,2,3,1,1,1,3,2,4,2,9396,2,3,2
1,2,1,1,1,2,1,2,3,1,1,7,1,2,2,4,125000,1,2,2
1,14,1,1,1,4,4,3,2,1,1,1,2,2,2,3,44689,1,1,1
1,2,1,0,2,2,5,2,1,1,1,7,1,2,2,1,210000,1,2,2
1,8,1,1,2,9,3,3,1,1,1,1,1,2,1,3,12732,2,3,2
1,8,1,0,3,2,4,2,3,1,1,3,1,1,1,3,8496,2,3,2
1,2,1,0,1,9,7,2,2,5,1,7,2,2,2,3,150000,1,2,2
2,1,1,1,2,2,6,3,1,1,1,1,1,1,1,4,125014,1,1,1
1,10,2,1,2,6,5,2,4,1,1,7,1,1,1,1,660900,1,1,1
1,5,1,1,2,5,8,2,1,1,1,3,1,1,3,1,71976,1,1,1
2,2,1,1,1,6,10,2,3,4,1,5,1,1,2,1,65000,1,2,2
1,4,1,1,2,8,5,2,3,1,1,1,1,2,1,3,74856,1,1,3
1,6,1,1,2,2,7,1,4,1,1,9,3,2,4,3,3756,2,3,2
1,10,1,1,3,2,2,2,4,1,1,1,1,2,1,3,57522,1,1,1
1,3,1,0,2,4,3,2,4,1,1,5,3,1,1,3,32316,1,1,3
1,6,3,1,2,5,2,2,4,1,2,1,2,1,4,2,3475,2,3,2
1,8,1,1,2,3,2,2,4,1,1,3,1,2,1,2,12732,2,3,2
1,14,1,0,2,2,3,1,4,1,1,5,2,1,2,3,51534,1,1,1
2,2,1,1,2,14,2,2,2,1,1,1,3,2,2,3,52000,1,2,2
1,13,1,1,2,2,3,1,1,1,1,1,1,2,5,3,16848,3,3,2
1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,3,1200000,1,2,2
1,2,1,1,2,5,2,2,3,1,1,1,1,1,2,3,75000,1,2,2
2,9,1,0,2,2,2,1,3,1,1,3,1,1,1,3,42836,1,1,1
1,2,1,1,2,2,7,2,2,1,1,3,1,1,2,3,88000,1,2,2
1,9,1,1,1,2,7,2,3,4,1,5,2,2,1,3,84448,1,1,1
1,2,1,1,2,10,3,1,1,1,1,4,1,1,2,3,80000,1,2,2
1,1,1,1,1,2,7,2,4,1,1,1,1,2,1,3,62507,1,1,1
1,3,1,1,2,2,8,3,3,1,1,1,1,2,1,3,83224,1,1,3
1,2,1,1,2,2,8,1,2,1,1,5,1,2,2,1,70000,1,2,2
1,8,1,1,3,2,8,2,3,1,1,1,1,1,1,1,27600,2,3,2
1,6,1,1,2,3,7,2,2,1,1,1,3,2,4,2,5256,2,3,2
1,2,1,1,2,2,2,2,4,1,1,1,1,2,2,3,78000,1,2,2
1,2,1,0,2,1,5,2,2,1,1,2,1,1,2,1,66000,1,2,2
2,13,1,0,2,2,7,1,3,4,2,5,1,2,5,2,4488,3,3,2
1,10,1,1,2,2,2,2,3,1,1,8,1,2,1,2,31728,1,1,1
2,2,1,1,2,2,6,1,4,1,1,5,1,1,2,1,113000,1,2,2
1,9,2,1,2,2,8,1,3,1,1,3,1,2,1,3,64620,1,1,1
1,2,1,1,2,2,11,1,2,1,1,3,1,1,2,5,105000,1,2,2
2,18,1,1,3,10,5,1,4,1,1,3,1,2,1,1,73433,1,1,3
1,2,1,0,2,2,1,1,3,1,1,1,1,2,2,5,107500,1,2,2
2,3,1,1,2,4,8,2,4,1,1,1,1,1,1,1,69024,1,1,3
1,2,1,1,2,5,2,1,2,1,1,1,1,2,2,3,2000000,1,2,2
2,14,1,1,2,10,5,1,2,1,1,3,3,2,2,3,96626,1,1,1
1,11,1,1,2,2,8,1,2,1,1,3,1,2,1,3,42836,1,1,1
2,2,1,1,2,2,7,2,3,1,1,1,3,2,2,3,95000,1,2,2
1,2,1,1,2,8,5,1,1,4,1,7,3,2,2,3,154500,1,2,2
1,9,1,1,2,9,5,2,3,1,1,7,1,1,1,3,104030,1,1,1
1,6,1,1,3,6,7,2,2,1,1,5,3,1,4,3,17220,2,3,2
1,2,1,1,2,2,5,2,4,1,1,7,1,1,2,1,135000,1,2,2
1,6,1,1,2,2,7,3,1,1,1,2,3,1,4,3,123984,2,3,2
2,2,1,1,1,5,4,2,4,1,1,1,3,2,2,3,102000,1,2,2
1,17,1,1,2,2,2,3,3,1,1,3,3,1,4,3,93036,1,1,2
1,1,1,1,2,2,10,2,3,1,1,5,1,1,1,1,68757,1,1,1
2,2,1,1,1,2,8,2,3,1,1,1,1,1,2,1,103000,1,2,2
2,12,2,1,2,5,2,1,3,1,1,10,1,2,4,3,36000,2,3,2
1,6,1,1,2,5,7,2,4,1,1,3,3,2,4,3,18780,2,3,2
1,10,3,1,2,2,2,2,3,1,1,3,1,2,1,2,17628,1,1,1
1,6,1,1,2,4,2,4,3,1,1,1,3,2,4,3,11741,2,3,2
1,2,1,0,2,12,2,2,3,1,1,7,1,1,2,3,67500,1,2,2
1,9,1,0,2,2,6,1,2,1,1,2,1,2,1,3,78328,1,1,1
1,14,1,0,3,2,5,2,2,1,1,2,2,1,2,1,104678,1,1,1
1,6,1,1,2,2,2,2,3,1,1,1,3,2,4,2,3984,2,3,2
2,2,1,1,1,10,7,1,4,1,1,3,1,2,2,3,75000,1,2,2
1,5,3,0,2,2,2,2,3,1,1,2,1,2,3,3,71976,1,1,1
2,2,1,1,3,14,3,2,1,1,4,1,1,2,2,3,1680000,1,2,2
2,9,1,1,2,2,6,2,3,1,1,8,1,1,1,1,110149,1,1,1
1,2,1,1,2,2,10,2,1,1,1,4,1,2,2,3,100000,1,2,2
1,19,3,0,2,2,2,3,2,1,1,2,1,2,1,2,109483,1,1,3
1,2,1,1,2,5,2,3,1,1,1,2,1,1,2,3,68000,1,2,2
2,5,1,1,3,2,2,2,4,4,1,1,3,1,3,3,99967,1,1,1
1,14,1,1,3,2,1,2,2,1,1,5,1,1,2,4,152991,1,1,1
1,2,1,1,1,2,5,2,1,1,1,3,1,1,2,4,95000,1,2,2
2,2,1,1,2,2,2,1,4,1,1,2,1,1,2,1,60000,1,2,2
1,10,1,1,2,2,6,1,2,1,1,3,1,2,1,1,1000000,1,1,1
1,9,1,1,2,2,2,2,2,1,1,1,1,2,1,3,49932,1,1,1
1,6,2,1,3,4,7,1,4,1,1,2,3,2,4,3,112716,2,3,2
1,2,1,0,3,2,3,2,1,1,1,8,1,2,2,2,125000,1,2,2
1,1,1,1,3,2,9,2,3,1,1,3,1,1,1,1,70008,1,1,1
1,5,1,1,2,2,8,2,1,4,1,2,1,1,3,2,83972,1,1,1
1,2,1,0,1,9,6,2,2,1,1,3,2,2,2,1,147000,1,2,2
1,6,1,1,2,8,2,2,3,1,1,3,3,2,4,3,13524,2,3,2
1,2,1,0,1,15,1,2,3,1,1,1,1,1,2,1,219000,1,2,2
1,17,1,1,2,5,7,3,3,1,1,3,2,2,4,3,63192,1,1,2
1,18,1,0,1,2,2,3,3,1,3,2,2,2,1,3,39072,1,1,3
1,2,1,1,1,2,2,1,1,1,1,3,1,2,2,3,150000,1,2,2
1,2,1,0,2,4,5,1,3,1,1,3,1,2,2,3,135000,1,2,2
1,10,1,1,3,6,2,1,3,1,1,2,1,2,1,3,46992,1,1,1
