Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Continent,Age,ConvertedSalary,HDI,GDP,GINI,TempTreatment
1,2,1,5,10,1,8,1,1,1,1,1,1,2,2,37250,1,2,2,0
2,2,1,3,8,1,2,1,2,1,1,4,1,2,1,576000,1,2,2,0
1,15,1,2,9,1,10,1,1,1,1,1,1,1,3,122388,1,1,1,0
2,2,2,2,1,16,3,4,1,1,1,4,1,2,2,4200,1,2,2,0
1,2,1,1,1,1,2,2,2,1,1,7,6,2,2,92000,1,2,2,0
1,1,1,2,8,3,2,3,1,1,1,8,1,1,3,58340,1,1,1,0
1,12,1,1,4,3,1,1,1,2,1,5,3,4,2,73576,1,1,1,0
1,1,1,3,1,4,3,1,2,1,1,8,1,1,3,48616,1,1,1,0
1,6,1,1,1,1,2,2,1,1,1,4,1,1,1,25704,1,1,1,0
1,1,1,4,1,1,7,1,1,1,1,2,1,1,3,138904,1,1,1,0
1,6,1,6,1,1,2,1,4,1,1,2,1,1,1,31821,1,1,1,0
1,13,1,1,1,1,2,1,4,1,1,4,1,5,2,33999,3,3,2,0
2,2,1,4,1,2,9,3,4,1,1,2,1,2,4,170000,1,2,2,0
1,6,1,7,1,1,8,2,3,1,1,4,1,1,2,53851,1,1,1,0
1,2,1,2,1,3,4,1,2,1,1,8,5,2,3,145000,1,2,2,0
1,4,1,1,1,1,3,3,3,1,1,4,1,3,1,1884,2,3,2,0
2,2,1,4,2,1,2,3,1,1,1,1,1,2,2,160000,1,2,2,0
1,7,1,1,5,7,3,3,4,2,1,1,1,1,2,587460,1,1,1,0
2,2,1,1,1,4,2,1,1,1,1,6,2,2,2,1560000,1,2,2,0
1,2,1,4,8,13,3,3,1,2,1,6,1,2,2,65000,1,2,2,0
1,14,1,2,4,1,6,2,2,1,1,4,7,2,2,31403,1,1,1,0
1,7,1,4,1,1,8,1,2,1,1,6,1,1,2,93015,1,1,1,0
1,12,1,4,4,1,3,1,1,1,1,2,1,4,2,59980,1,1,1,0
1,4,1,4,3,1,1,1,2,1,1,5,1,3,6,4692,2,3,2,0
1,15,3,1,1,5,2,1,1,1,1,4,6,1,3,44060,1,1,1,0
1,2,1,5,3,1,2,1,4,1,1,2,1,2,2,129000,1,2,2,0
1,4,1,4,3,1,2,3,1,1,2,2,3,3,2,4512,2,3,2,0
1,2,1,1,6,1,5,1,1,1,1,2,1,2,3,167000,1,2,2,0
1,4,3,1,1,1,4,3,4,1,1,1,2,3,1,3569,2,3,2,0
1,3,1,4,1,1,5,1,1,1,1,8,1,1,2,57276,1,1,3,0
1,6,2,1,1,1,4,1,1,1,1,6,1,1,1,17388,1,1,1,0
2,4,2,1,1,1,4,1,3,1,1,2,3,3,1,1128,2,3,2,0
1,13,1,4,4,1,2,3,2,1,1,4,6,5,4,46787,3,3,2,0
2,15,1,1,1,1,1,3,2,2,1,7,1,1,2,44060,1,1,1,0
2,7,2,1,1,1,3,1,2,1,1,7,1,1,1,41124,1,1,1,0
2,7,1,4,1,1,10,1,3,1,4,7,1,1,3,704952,1,1,1,0
1,2,1,1,1,1,2,1,2,1,1,8,1,2,2,69000,1,2,2,0
2,5,1,2,8,12,3,1,2,1,1,2,1,1,1,19404,2,3,1,0
1,1,1,1,1,4,4,3,1,1,1,4,1,1,3,54173,1,1,1,0
1,1,1,1,1,1,6,1,1,1,1,4,6,1,2,76397,1,1,1,0
1,4,1,1,1,1,1,1,4,1,1,9,1,3,2,18336,2,3,2,0
1,4,1,5,1,2,1,3,3,1,1,4,3,3,2,22214,2,3,2,0
2,12,1,2,1,1,6,3,2,1,1,1,1,4,3,97568,1,1,1,0
1,1,1,1,8,4,2,1,4,1,1,2,1,1,3,105000,1,1,1,0
1,4,1,1,1,1,1,1,2,1,1,2,3,3,2,4696,2,3,2,0
2,4,1,1,1,1,6,2,3,1,1,7,3,3,2,15654,2,3,2,0
2,2,1,1,1,1,6,2,3,2,1,8,1,2,1,72000,1,2,2,0
2,13,1,6,1,12,8,1,4,1,3,1,1,5,3,29940,3,3,2,0
1,2,1,4,5,8,5,1,3,1,1,4,6,2,3,152740,1,2,2,0
1,7,1,3,1,1,4,1,4,1,3,4,1,1,1,36720,1,1,1,0
1,2,1,1,10,3,4,1,2,1,1,2,1,2,2,64000,1,2,2,0
1,6,3,2,6,1,1,1,2,1,1,5,1,1,1,46507,1,1,1,0
1,10,3,2,9,3,2,1,1,1,1,2,1,1,2,220296,1,1,1,0
2,5,1,4,1,1,8,1,2,1,1,1,1,1,2,40584,2,3,1,0
1,1,1,4,1,7,2,2,2,1,1,4,1,1,1,44455,1,1,1,0
2,18,1,1,4,1,5,1,1,2,1,1,1,1,2,45528,1,1,3,0
1,2,1,2,12,3,10,1,2,1,1,8,1,2,5,113000,1,2,2,0
1,2,3,1,2,1,6,1,2,2,1,2,1,2,2,207000,1,2,2,0
2,2,1,2,1,1,6,2,1,1,1,2,1,2,2,71500,1,2,2,0
1,7,1,1,1,3,1,3,2,1,1,7,1,1,1,60000,1,1,1,0
1,3,1,3,8,1,1,1,2,1,1,8,1,1,1,1000000,1,1,3,0
1,2,1,4,1,1,2,3,1,1,1,2,6,2,2,117000,1,2,2,0
1,1,1,4,1,1,8,1,4,1,1,2,1,1,3,69452,1,1,1,0
1,14,2,1,1,1,3,3,1,1,1,4,3,2,1,24156,1,1,1,0
2,12,1,1,1,2,6,3,4,1,1,7,4,4,3,119960,1,1,1,0
1,2,1,5,7,4,6,3,3,1,1,8,5,2,3,98000,1,2,2,0
1,3,1,1,1,1,2,1,4,1,1,2,6,1,2,67313,1,1,3,0
1,15,1,2,1,2,4,3,2,1,1,8,1,1,1,8076,1,1,1,0
2,2,1,1,1,3,1,1,2,1,1,3,1,2,1,97980,1,2,2,0
1,11,1,1,4,4,3,1,2,1,1,4,2,3,1,8400,2,3,2,0
1,20,1,4,6,11,5,1,1,1,1,1,1,1,2,61194,1,1,3,0
2,3,1,4,1,4,4,2,2,1,1,2,1,1,1,41124,1,1,3,0
1,13,1,1,1,1,6,3,1,1,1,8,1,5,1,19836,3,3,2,0
1,1,1,5,1,12,1,2,2,1,1,1,1,1,1,416712,1,1,1,0
1,1,1,4,1,4,2,1,4,1,1,1,1,1,2,575064,1,1,1,0
1,15,1,1,1,4,4,1,1,1,1,4,1,1,2,67313,1,1,1,0
1,6,1,4,1,3,1,1,3,1,1,2,1,1,2,56298,1,1,1,0
1,15,1,4,1,1,2,1,4,1,1,5,1,1,2,37940,1,1,1,0
2,7,1,4,8,16,4,1,1,1,1,1,4,1,2,22030,1,1,1,0
1,1,1,1,7,1,9,3,1,1,1,1,1,1,3,48616,1,1,1,0
1,19,1,1,2,1,5,1,2,1,1,3,1,1,2,109483,1,1,3,0
1,2,1,1,1,12,1,1,2,1,1,2,1,2,2,72000,1,2,2,0
1,2,1,1,7,13,6,2,3,1,1,2,1,2,2,80000,1,2,2,0
1,7,1,1,7,1,4,1,2,2,2,1,1,1,1,39648,1,1,1,0
1,2,1,1,1,12,2,1,2,1,1,1,1,2,2,66000,1,2,2,0
2,8,1,1,1,8,10,1,4,1,1,8,1,1,3,20172,2,3,2,0
2,2,1,1,1,1,2,1,2,1,1,4,1,2,2,110000,1,2,2,0
1,8,3,7,4,1,2,1,2,1,1,5,1,1,2,19104,2,3,2,0
1,7,1,1,1,1,1,1,2,2,1,2,1,1,1,50179,1,1,1,0
2,2,1,1,1,1,2,1,4,1,1,1,6,2,2,118000,1,2,2,0
1,20,1,1,1,12,6,1,2,1,1,2,1,1,2,61194,1,1,3,0
2,12,1,7,1,8,2,2,2,1,1,4,2,4,2,151949,1,1,1,0
2,2,1,1,1,1,4,3,4,2,1,2,1,2,1,45000,1,2,2,0
1,1,1,2,9,1,1,2,3,1,1,3,1,1,2,138904,1,1,1,0
1,4,2,1,1,1,3,1,1,1,1,4,1,3,1,3756,2,3,2,0
2,2,1,9,10,2,4,3,1,1,1,5,1,2,3,110000,1,2,2,0
1,2,1,7,4,18,11,3,4,1,1,2,1,2,3,85000,1,2,2,0
1,14,1,1,1,1,6,1,4,1,1,4,1,2,2,64417,1,1,1,0
1,7,1,4,1,1,5,1,1,1,1,1,1,1,2,67313,1,1,1,0
1,4,2,4,1,1,3,2,4,1,1,2,1,3,1,1500,2,3,2,0
1,7,1,4,1,1,1,1,4,1,1,1,1,1,2,73433,1,1,1,0
1,2,1,7,9,8,5,1,1,1,1,5,1,2,2,88000,1,2,2,0
1,10,1,1,1,4,1,1,3,1,1,1,6,1,1,31821,1,1,1,0
1,2,1,2,1,1,4,1,1,1,1,4,1,2,1,62000,1,2,2,0
1,1,1,2,4,1,2,1,4,2,3,4,1,1,3,73619,1,1,1,0
1,7,1,4,1,7,5,3,1,1,1,2,1,1,2,49932,1,1,1,0
2,14,1,1,1,1,8,3,1,1,1,4,4,2,3,64417,1,1,1,0
1,8,1,1,7,8,1,1,4,1,1,2,1,1,2,18048,2,3,2,0
1,14,1,1,1,11,1,1,1,1,1,4,1,2,1,46896,1,1,1,0
1,2,1,1,1,3,1,1,4,1,1,6,1,2,2,145000,1,2,2,0
1,13,1,3,1,1,6,2,2,1,1,8,2,5,1,9360,3,3,2,0
1,2,1,1,10,6,8,1,4,1,1,5,1,2,2,140000,1,2,2,0
1,2,2,2,1,1,4,2,1,1,1,6,6,2,2,38,1,2,2,0
2,4,1,1,7,1,4,3,3,1,1,2,1,3,2,10175,2,3,2,0
1,2,1,5,1,1,1,1,2,1,1,3,1,2,2,110000,1,2,2,0
1,4,1,1,1,7,1,2,1,1,1,2,6,3,1,22548,2,3,2,0
1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,66000,1,2,2,0
1,14,1,3,1,16,4,3,3,1,1,1,1,2,1,16104,1,1,1,0
1,4,2,4,1,11,4,1,2,1,1,2,1,3,1,4224,2,3,2,0
1,7,1,1,4,1,2,1,3,1,1,1,1,1,2,51408,1,1,1,0
1,1,1,8,1,18,4,1,1,1,1,3,1,1,1,23340,1,1,1,0
2,8,2,1,7,1,3,2,1,1,1,6,1,1,1,44250,2,3,2,0
1,8,1,4,9,1,2,2,2,1,1,4,1,1,2,30818,2,3,2,0
2,15,1,2,5,2,4,1,1,1,1,4,1,1,3,36716,1,1,1,0
1,2,1,1,7,1,2,1,4,1,2,4,2,2,2,130000,1,2,2,0
2,2,1,3,5,1,7,1,4,1,3,1,1,2,2,1560000,1,2,2,0
1,7,1,3,10,1,4,1,4,1,1,5,1,1,2,62418,1,1,1,0
1,14,1,5,1,1,1,1,1,1,1,3,1,2,2,41871,1,1,1,0
1,1,1,2,12,9,3,1,4,1,1,2,1,1,2,64590,1,1,1,0
2,2,3,1,1,1,2,3,1,1,1,1,3,2,2,102000,1,2,2,0
2,2,1,1,7,1,1,1,1,1,1,1,1,2,2,100000,1,2,2,0
1,7,1,1,1,3,4,2,2,1,1,1,1,1,2,68537,1,1,1,0
1,2,1,5,1,1,6,1,2,2,2,5,1,2,2,129000,1,2,2,0
1,2,1,1,1,1,1,1,1,1,1,4,1,2,2,76500,1,2,2,0
1,7,1,4,1,1,5,1,4,1,1,2,3,1,1,61194,1,1,1,0
1,6,1,4,1,1,1,1,1,1,1,2,1,1,2,51403,1,1,1,0
2,2,1,1,1,1,8,2,2,1,1,8,1,2,2,98000,1,2,2,0
2,2,1,1,1,1,1,1,4,1,1,4,1,2,2,83500,1,2,2,0
1,2,1,1,1,1,1,1,4,1,1,1,1,2,2,1548000,1,2,2,0
2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,140000,1,2,2,0
1,1,1,4,4,6,4,2,4,1,1,6,5,1,2,41671,1,1,1,0
1,2,1,5,10,7,6,3,2,1,1,4,1,2,3,72000,1,2,2,0
1,14,2,2,1,16,2,1,3,1,1,8,1,2,1,36000,1,1,1,0
1,7,1,4,1,1,7,3,2,1,1,2,1,1,3,61680,1,1,1,0
1,7,1,4,1,1,2,1,2,1,1,8,1,1,2,55075,1,1,1,0
1,1,1,1,1,1,5,3,4,1,1,2,1,1,2,55562,1,1,1,0
1,12,1,1,1,1,2,1,1,1,1,1,1,4,2,79973,1,1,1,0
1,4,1,1,1,7,1,1,2,1,1,1,2,3,2,3384,2,3,2,0
1,15,1,4,1,1,2,1,2,1,1,4,6,1,2,33780,1,1,1,0
1,6,1,4,1,1,4,1,2,2,1,8,1,1,1,543396,1,1,1,0
1,15,2,2,1,1,2,1,4,1,1,6,6,1,1,6612,1,1,1,0
1,2,2,4,1,1,2,1,4,1,1,4,1,2,2,125000,1,2,2,0
1,2,1,4,1,1,1,1,2,1,3,2,3,2,1,120000,1,2,2,0
2,1,1,4,1,3,2,3,1,2,1,4,1,1,3,47227,1,1,1,0
1,2,1,4,1,1,6,1,1,1,1,4,1,2,2,200000,1,2,2,0
2,1,1,1,4,1,4,1,2,1,1,4,1,1,2,66674,1,1,1,0
1,9,1,4,5,1,1,3,1,2,3,6,1,1,2,56892,1,1,3,0
1,7,3,2,1,1,2,3,2,1,1,1,1,1,2,18358,1,1,1,0
1,1,1,7,9,12,1,1,1,1,1,4,1,1,2,59729,1,1,1,0
1,15,1,1,1,3,2,3,4,1,1,2,6,1,2,31821,1,1,1,0
1,18,1,1,1,1,4,1,2,1,1,1,1,1,2,35244,1,1,3,0
1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,45528,1,1,3,0
1,8,1,1,1,1,6,1,1,1,1,4,1,1,2,29724,2,3,2,0
1,19,1,1,3,1,6,1,4,1,1,1,1,1,2,67775,1,1,3,0
1,2,1,1,3,4,2,3,4,2,1,4,1,2,2,50000,1,2,2,0
1,15,1,1,1,1,1,1,2,1,1,5,1,1,1,40388,1,1,1,0
1,2,1,1,5,3,4,2,2,2,1,2,1,2,2,82000,1,2,2,0
1,8,1,7,8,18,1,1,4,1,1,5,1,1,2,19104,2,3,2,0
1,1,1,3,4,16,4,3,1,1,1,2,1,1,6,20004,1,1,1,0
2,2,1,1,10,7,4,1,1,2,2,4,1,2,2,1750000,1,2,2,0
1,3,1,4,4,1,1,1,2,1,1,8,1,1,1,29376,1,1,3,0
1,4,1,1,4,1,3,1,3,1,1,4,3,3,1,18785,2,3,2,0
2,7,2,1,1,1,4,1,4,1,1,2,1,1,2,29376,1,1,1,0
1,7,1,5,12,1,1,1,2,1,1,3,1,1,2,42588,1,1,1,0
1,10,2,2,1,12,2,1,4,1,1,7,1,1,2,19092,1,1,1,0
2,5,1,2,1,1,2,2,2,1,1,2,1,1,2,28236,2,3,1,0
1,9,1,2,1,1,2,1,4,1,1,5,1,1,2,74856,1,1,3,0
2,4,1,4,1,1,4,1,2,2,1,4,3,3,2,97680,2,3,2,0
1,2,1,1,1,1,1,1,1,1,1,4,1,2,2,69000,1,2,2,0
1,19,1,4,2,11,6,1,4,1,1,2,6,1,2,93842,1,1,3,0
1,6,3,2,1,16,3,1,4,1,1,1,1,1,1,18358,1,1,1,0
2,2,2,2,3,7,4,1,1,2,1,8,1,2,1,48000,1,2,2,0
2,2,1,2,1,1,6,1,1,1,4,4,1,2,2,100000,1,2,2,0
1,2,1,1,4,3,7,1,1,1,1,4,1,2,2,145000,1,2,2,0
1,13,3,3,4,3,4,3,2,1,1,6,6,5,1,5988,3,3,2,0
1,2,1,1,1,1,6,1,2,1,1,2,1,2,2,120000,1,2,2,0
1,19,3,1,1,3,4,3,1,1,1,2,4,1,1,43788,1,1,3,0
1,10,1,4,1,15,1,3,2,1,1,2,1,1,2,30597,1,1,1,0
1,8,1,2,1,1,1,1,3,1,1,8,1,1,2,38208,2,3,2,0
1,6,1,4,1,1,4,1,2,1,1,4,1,1,1,36716,1,1,1,0
2,15,1,4,3,3,3,1,4,1,1,1,1,1,1,25701,1,1,1,0
1,1,1,1,3,3,6,1,1,1,1,5,1,1,2,287760,1,1,1,0
1,2,1,2,1,11,1,2,3,2,2,4,1,2,2,70000,1,2,2,0
2,2,1,5,7,3,4,1,4,1,1,2,1,2,1,28000,1,2,2,0
2,2,1,1,1,1,2,1,4,1,1,4,1,2,2,70000,1,2,2,0
1,2,2,1,4,16,2,3,1,1,1,5,1,2,1,0,1,2,2,0
1,15,1,4,1,1,5,1,2,1,1,1,1,1,2,39164,1,1,1,0
1,4,1,1,1,7,4,1,4,1,1,2,3,3,1,3948,2,3,2,0
1,4,2,4,1,2,3,1,2,1,1,2,3,3,2,1500,2,3,2,0
1,1,1,1,4,8,1,2,1,1,1,1,1,1,2,51394,1,1,1,0
1,2,1,4,1,1,11,3,1,1,1,5,1,2,5,90000,1,2,2,0
1,10,1,1,5,7,1,3,2,1,1,7,1,1,2,19092,1,1,1,0
1,2,1,1,1,4,4,1,2,1,1,4,1,2,1,72000,1,2,2,0
1,4,1,1,1,1,4,3,4,1,1,4,3,3,1,39136,2,3,2,0
1,2,1,1,1,5,2,1,4,1,1,2,1,2,2,104000,1,2,2,0
2,4,1,1,7,4,1,3,3,1,1,4,3,3,2,35222,2,3,2,0
2,2,1,1,7,1,9,1,2,1,1,4,1,2,4,145000,1,2,2,0
1,2,1,1,1,1,6,1,4,1,1,3,1,2,2,120000,1,2,2,0
1,2,1,1,1,1,7,1,3,1,1,2,1,2,3,120000,1,2,2,0
1,6,1,4,1,1,1,3,3,1,1,4,1,1,2,35244,1,1,1,0
1,11,1,4,4,2,1,1,2,1,1,7,1,3,2,34968,2,3,2,0
1,2,3,2,1,3,4,3,4,1,1,1,1,2,3,40000,1,2,2,0
1,1,1,1,1,1,2,3,4,1,1,5,1,1,2,38199,1,1,1,0
1,7,2,1,1,12,2,2,2,1,1,4,1,1,1,13212,1,1,1,0
1,4,1,4,1,1,1,2,1,1,1,1,2,3,2,10704,2,3,2,0
2,14,1,1,5,1,6,1,1,1,1,4,1,2,3,46702,1,1,1,0
1,7,1,3,1,1,2,1,4,1,1,3,1,1,2,67313,1,1,1,0
1,3,1,4,1,1,7,1,2,1,1,1,1,1,3,807756,1,1,3,0
1,10,1,1,1,1,7,2,1,1,1,8,1,1,2,47731,1,1,1,0
1,7,1,1,1,1,6,1,2,1,1,2,1,1,2,54336,1,1,1,0
1,10,1,1,1,1,4,1,1,1,1,4,1,1,1,22908,1,1,1,0
1,11,3,1,1,1,4,1,2,1,1,4,1,3,2,22253,2,3,2,0
1,2,1,1,5,11,4,3,4,2,1,4,1,2,2,70000,1,2,2,0
1,7,1,1,1,1,10,1,2,1,1,3,1,1,3,73433,1,1,1,0
1,2,1,4,6,18,9,1,1,1,1,1,1,2,4,190000,1,2,2,0
2,8,1,4,4,1,4,1,4,1,1,2,1,1,2,27600,2,3,2,0
1,2,1,1,1,1,2,1,3,1,1,4,1,2,2,81000,1,2,2,0
1,13,2,4,1,1,6,2,2,1,1,4,6,5,2,37428,3,3,2,0
1,1,1,1,1,3,8,1,4,1,1,1,1,1,4,27781,1,1,1,0
2,4,1,1,4,1,4,3,2,1,1,4,2,3,2,187848,2,3,2,0
1,13,3,3,1,1,1,3,4,1,1,4,6,5,2,13104,3,3,2,0
2,1,1,1,1,13,6,3,4,1,1,4,1,1,3,59729,1,1,1,0
2,10,1,3,4,1,1,1,2,1,1,1,1,1,1,29373,1,1,1,0
1,7,1,1,1,1,5,1,1,1,1,5,1,1,2,104030,1,1,1,0
2,2,1,4,9,1,4,3,1,2,1,4,1,2,1,66500,1,2,2,0
1,3,1,1,1,2,2,3,1,2,1,5,1,1,2,73428,1,1,3,0
1,7,1,6,7,3,5,1,2,2,3,6,1,1,3,63642,1,1,1,0
1,4,1,1,1,1,4,3,2,2,1,1,1,3,1,3096,2,3,2,0
1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,100000,1,2,2,0
1,14,1,1,8,3,2,3,4,2,2,6,1,2,2,64417,1,1,1,0
1,15,1,3,1,1,4,1,1,1,2,8,1,1,1,15910,1,1,1,0
2,4,2,1,1,1,3,1,1,1,1,7,3,3,1,5640,2,3,2,0
1,15,1,1,1,1,1,1,1,1,1,1,1,1,2,895884,1,1,1,0
1,2,1,1,1,1,1,1,4,1,1,8,1,2,2,46500,1,2,2,0
1,13,1,1,7,1,5,1,3,1,3,9,6,5,2,37428,3,3,2,0
1,14,1,1,10,5,4,2,1,1,1,2,1,2,2,80521,1,1,1,0
1,14,1,2,1,1,2,1,4,1,1,4,2,2,2,52339,1,1,1,0
2,2,1,1,1,1,2,1,4,1,2,4,1,2,2,65000,1,2,2,0
1,8,1,4,1,12,5,1,3,1,1,4,1,1,2,31848,2,3,2,0
1,1,1,1,1,1,2,3,2,1,1,1,1,1,2,46533,1,1,1,0
2,3,1,3,3,1,4,1,2,1,1,1,1,1,1,26436,1,1,3,0
1,10,1,4,1,1,2,1,2,1,1,1,1,1,2,52627,1,1,1,0
1,14,1,2,1,1,6,3,1,1,1,8,1,2,3,96626,1,1,1,0
1,4,2,4,12,1,3,1,3,1,1,2,1,3,2,5844,2,3,2,0
1,16,3,1,1,12,6,2,4,1,1,5,1,1,1,12528,3,3,2,0
1,2,1,1,1,6,4,3,1,1,1,1,1,2,2,2000000,1,2,2,0
1,4,1,4,1,10,3,1,2,1,1,4,2,3,1,19550,2,3,2,0
1,1,1,1,1,1,8,2,4,2,3,4,1,1,2,45144,1,1,1,0
1,2,1,1,6,1,4,3,2,1,1,3,1,2,2,50000,1,2,2,0
1,1,1,2,1,1,10,1,4,1,1,1,1,1,3,55562,1,1,1,0
1,13,1,1,1,1,6,1,2,1,1,2,1,5,1,9732,3,3,2,0
1,4,1,1,1,1,1,2,2,1,1,4,3,3,2,18785,2,3,2,0
1,2,2,3,1,3,1,2,2,1,1,2,1,2,1,62400,1,2,2,0
1,1,2,4,8,13,4,3,3,1,1,1,1,1,2,34726,1,1,1,0
1,4,1,4,1,3,4,1,1,1,1,4,3,3,2,5472,2,3,2,0
2,14,1,1,1,1,1,1,2,1,1,4,1,2,2,46702,1,1,1,0
1,2,1,4,1,4,2,3,4,1,1,6,1,2,2,140000,1,2,2,0
1,2,1,1,1,1,4,1,1,1,1,8,1,2,1,70000,1,2,2,0
1,7,1,3,1,11,2,1,1,2,2,4,1,1,2,79552,1,1,1,0
1,2,1,7,8,1,11,1,1,1,1,2,1,2,3,110000,1,2,2,0
1,14,2,1,1,1,4,3,2,1,1,1,2,2,1,40250,1,1,1,0
1,2,1,4,1,2,1,1,1,1,1,4,1,2,2,120000,1,2,2,0
1,12,2,3,1,1,2,1,4,1,1,4,1,4,1,65938,1,1,1,0
2,2,1,1,7,1,1,1,2,1,1,4,1,2,2,100000,1,2,2,0
1,2,1,1,1,4,4,1,2,1,1,1,6,2,2,60000,1,2,2,0
2,2,1,1,1,1,7,3,4,1,1,2,1,2,3,160000,1,2,2,0
1,12,3,1,7,7,2,3,1,1,1,6,1,4,1,48000,1,1,1,0
1,4,1,4,1,1,4,2,2,1,1,7,3,3,2,4512,2,3,2,0
1,2,1,4,2,1,4,1,4,1,1,6,1,2,2,70000,1,2,2,0
1,1,1,1,5,1,4,1,4,1,1,2,1,1,1,33337,1,1,1,0
1,6,1,1,1,1,1,3,1,1,1,1,1,1,2,35244,1,1,1,0
2,2,1,1,1,1,1,1,4,1,1,4,1,2,1,76500,1,2,2,0
1,8,1,8,1,1,5,1,2,1,1,2,1,1,2,16980,2,3,2,0
1,2,1,3,1,1,4,1,3,1,1,2,1,2,1,45000,1,2,2,0
1,1,1,5,1,1,6,1,2,1,2,4,1,1,2,34726,1,1,1,0
1,19,3,3,1,1,4,2,2,1,1,4,1,1,1,15012,1,1,3,0
2,18,2,1,1,1,1,1,1,2,1,1,1,1,2,33780,1,1,3,0
2,2,2,4,1,3,4,3,2,1,1,4,3,2,2,82000,1,2,2,0
2,12,1,1,9,4,4,3,3,1,1,4,1,4,2,51183,1,1,1,0
2,13,1,1,1,1,2,3,4,1,1,2,6,5,2,18336,3,3,2,0
1,10,2,1,1,4,1,2,4,1,1,7,1,1,2,48955,1,1,1,0
1,2,1,1,7,1,8,1,3,1,1,8,1,2,3,43000,1,2,2,0
1,2,1,7,8,8,1,3,1,1,1,8,1,2,1,140000,1,2,2,0
1,14,1,1,1,1,7,1,1,1,1,2,2,2,2,64417,1,1,1,0
1,7,2,2,4,16,2,3,1,1,1,2,1,1,2,5880,1,1,1,0
1,4,1,1,1,7,1,1,4,1,1,3,1,3,1,9393,2,3,2,0
1,1,1,4,1,1,2,3,2,1,1,1,3,1,2,90288,1,1,1,0
1,2,1,1,8,1,4,1,4,1,1,3,1,2,2,90000,1,2,2,0
1,4,1,1,1,3,1,1,4,1,1,4,2,3,2,23482,2,3,2,0
1,4,1,1,1,4,1,1,2,1,1,7,1,3,2,10175,2,3,2,0
1,7,1,4,1,7,2,1,3,1,1,5,1,1,4,48468,1,1,1,0
1,2,3,1,8,13,1,2,1,1,1,6,1,2,2,90000,1,2,2,0
1,7,1,1,1,1,4,1,1,1,1,1,1,1,2,61194,1,1,1,0
1,10,2,3,1,6,1,1,1,2,2,7,1,1,1,4900,1,1,1,0
1,2,2,2,1,1,1,1,4,1,1,5,1,2,1,25000,1,2,2,0
1,16,1,4,6,12,4,3,2,1,1,2,1,1,2,11688,3,3,2,0
1,2,1,1,1,4,1,3,3,1,1,3,1,2,2,128550,1,2,2,0
1,7,3,3,7,2,4,1,2,1,1,2,1,1,1,13212,1,1,1,0
1,1,1,4,4,1,4,3,3,2,1,4,1,1,2,41671,1,1,1,0
1,1,1,1,1,1,6,1,2,2,2,9,1,1,1,25697,1,1,1,0
1,2,1,4,1,1,10,2,1,1,1,8,5,2,2,150000,1,2,2,0
1,8,1,2,5,1,4,1,4,1,1,8,1,1,2,20172,2,3,2,0
1,7,1,4,6,8,3,1,4,2,1,4,1,1,1,36720,1,1,1,0
1,4,2,4,1,2,4,1,2,1,1,4,3,3,2,6420,2,3,2,0
1,6,3,4,1,1,2,1,4,1,1,2,1,1,1,13200,1,1,1,0
1,4,2,1,1,1,1,2,3,1,1,2,1,3,1,2664,2,3,2,0
1,1,1,2,7,7,2,4,3,1,1,1,1,1,1,21461,1,1,1,0
1,15,1,5,3,1,1,1,2,1,1,4,6,1,2,35492,1,1,1,0
1,19,1,2,6,1,4,2,1,1,1,8,1,1,2,50052,1,1,3,0
1,1,1,7,8,15,1,1,2,1,1,4,1,1,2,56256,1,1,1,0
1,2,1,1,1,1,5,1,2,1,1,5,1,2,3,105000,1,2,2,0
1,2,1,1,9,1,8,1,2,1,1,5,1,2,3,160000,1,2,2,0
1,2,1,1,1,1,1,1,2,1,1,4,1,2,1,69600,1,2,2,0
2,2,1,4,1,1,5,1,2,1,1,7,1,2,2,78000,1,2,2,0
1,4,2,1,1,4,1,1,1,1,1,1,1,3,3,150288,2,3,2,0
1,14,1,4,9,13,4,2,2,1,1,8,7,2,2,58056,1,1,1,0
1,7,1,2,1,1,5,1,2,1,1,8,1,1,3,91791,1,1,1,0
1,8,1,1,7,1,1,1,1,1,1,6,1,1,1,14856,2,3,2,0
1,17,1,1,8,1,1,1,1,2,1,2,1,3,2,52428,1,1,2,0
1,3,1,4,6,13,1,3,2,1,1,4,1,1,2,46507,1,1,3,0
1,17,1,2,10,8,2,1,1,1,1,4,4,3,2,27384,1,1,2,0
1,2,1,4,10,1,1,1,4,2,1,5,1,2,2,57000,1,2,2,0
1,7,1,5,1,1,11,2,1,1,1,3,1,1,3,61194,1,1,1,0
1,2,1,1,1,1,5,1,4,1,1,6,1,2,2,225000,1,2,2,0
1,9,1,4,1,2,8,3,4,1,1,2,1,1,3,85332,1,1,3,0
1,2,1,1,7,7,1,2,1,1,1,4,1,2,1,85000,1,2,2,0
1,2,3,1,7,1,2,1,1,1,3,8,1,2,2,194000,1,2,2,0
1,2,1,2,1,4,1,3,1,1,4,8,1,2,3,100000,1,2,2,0
