Hobby,Country,Student,FormalEducation,UndergradMajor,DevType,YearsCoding,HoursComputer,Exercise,Gender,SexualOrientation,EducationParents,RaceEthnicity,Dependents,Continent,ConvertedSalary,HDI,GDP,GINI,TempTreatment
2,4,1,2,5,8,7,1,1,1,1,1,1,1,3,90000,1,3,2,0
2,15,1,1,1,1,3,2,1,1,1,1,4,1,2,77232,1,1,2,0
2,4,1,1,1,1,5,1,4,1,1,1,1,1,3,67000,1,3,2,0
2,3,1,2,1,1,1,2,4,1,1,4,1,1,1,67368,1,1,3,0
2,1,1,2,3,6,7,2,1,1,1,3,1,1,1,48616,1,1,1,0
1,4,1,4,12,3,1,2,3,1,1,8,1,1,3,75000,1,3,2,0
1,4,1,2,1,1,11,1,1,1,1,3,1,2,3,115000,1,3,2,0
2,4,1,2,1,1,5,1,1,1,1,1,5,1,3,82798,1,3,2,0
2,17,1,2,1,1,3,2,2,1,1,3,1,1,1,49932,1,1,3,0
2,18,1,4,1,1,3,1,2,1,1,8,1,2,1,104269,1,1,3,0
1,6,1,2,1,2,3,2,1,2,1,8,1,1,1,25476,2,2,2,0
2,17,1,1,1,1,7,1,1,1,1,5,1,1,1,46992,1,1,3,0
2,4,1,1,1,3,1,3,3,1,1,1,1,1,3,130000,1,3,2,0
1,11,1,3,1,3,1,1,2,1,1,2,1,2,1,61194,1,1,1,0
2,4,1,1,1,4,7,2,4,1,1,1,1,2,3,90000,1,3,2,0
2,13,1,1,1,1,4,3,2,1,1,1,1,2,1,58752,1,1,1,0
2,2,2,1,1,2,2,2,3,1,1,4,4,1,2,4696,2,2,2,0
1,12,1,5,8,1,2,1,1,1,4,8,1,1,3,32200,1,1,1,0
2,4,1,1,1,1,4,1,3,1,1,1,1,2,3,170000,1,3,2,0
2,4,1,1,1,1,7,3,3,1,1,3,3,1,3,90000,1,3,2,0
2,6,1,2,5,1,1,3,3,1,1,1,1,1,1,23352,2,2,2,0
2,16,1,2,1,1,4,3,3,1,1,2,1,1,1,69027,1,1,3,0
2,2,1,1,8,1,7,2,2,1,1,7,3,2,2,14872,2,2,2,0
1,7,1,2,12,6,2,2,4,1,1,1,1,2,1,61194,1,1,1,0
2,14,1,4,12,1,7,2,1,1,1,7,5,1,5,25827,3,2,2,0
2,7,1,3,1,1,3,1,2,1,1,2,1,1,1,110149,1,1,1,0
2,15,1,5,1,3,4,3,1,1,1,1,4,1,2,91284,1,1,2,0
2,18,1,1,1,1,7,1,4,1,1,8,1,2,1,83832,1,1,3,0
2,8,1,7,1,1,1,2,4,1,1,4,1,1,1,30597,1,1,1,0
2,17,1,1,1,1,7,2,3,1,1,1,1,1,1,36720,1,1,3,0
2,14,2,1,4,1,11,2,2,1,1,1,1,1,5,28068,3,2,2,0
2,6,1,1,1,9,3,2,2,2,1,8,1,2,1,25476,2,2,2,0
2,7,1,5,1,1,7,2,2,2,1,2,1,1,1,30840,1,1,1,0
2,20,1,2,8,14,1,2,1,1,1,3,1,2,1,48000,3,2,2,0
2,19,2,5,1,1,2,2,4,1,1,2,1,1,1,8808,1,1,3,0
2,4,1,3,11,1,7,2,4,1,1,8,1,1,3,75000,1,3,2,0
2,4,1,1,1,4,7,2,2,2,1,3,1,1,3,94000,1,3,2,0
1,7,1,2,3,7,7,1,4,1,1,6,1,1,1,73433,1,1,1,0
2,4,1,1,2,1,7,3,4,1,1,2,1,1,3,69000,1,3,2,0
1,4,1,1,6,4,2,1,2,1,1,1,1,2,3,42000,1,3,2,0
2,4,1,2,6,1,2,1,2,1,1,3,1,2,3,140000,1,3,2,0
2,4,1,1,1,1,2,2,4,2,1,2,6,1,3,91000,1,3,2,0
1,4,3,2,1,8,1,1,1,1,1,1,1,1,3,81000,1,3,2,0
2,12,1,1,1,1,1,2,2,2,1,3,1,1,3,72469,1,1,1,0
1,1,3,3,1,14,2,1,1,1,1,1,1,1,1,41671,1,1,1,0
1,4,1,2,8,1,7,2,2,1,1,1,3,1,3,120000,1,3,2,0
2,4,1,2,1,1,1,1,2,1,1,1,1,1,3,2000000,1,3,2,0
1,12,2,1,1,1,1,2,4,1,1,1,1,1,3,62001,1,1,1,0
2,4,1,1,1,4,3,1,4,1,1,8,1,1,3,82000,1,3,2,0
2,4,1,3,1,4,2,1,3,1,1,1,1,1,3,120000,1,3,2,0
2,4,1,2,1,1,7,1,2,1,1,4,1,1,3,150000,1,3,2,0
2,5,1,1,1,1,7,1,4,1,1,1,4,2,1,38112,2,2,1,0
2,2,1,1,3,1,2,1,4,1,1,7,1,2,2,4133,2,2,2,0
2,15,1,1,2,4,1,2,2,1,1,3,1,1,2,87768,1,1,2,0
2,4,1,1,1,1,3,3,3,1,1,8,1,1,3,78000,1,3,2,0
1,2,1,1,1,15,7,2,3,1,1,3,3,1,2,21133,2,2,2,0
2,2,1,1,1,2,7,1,2,1,1,1,1,2,2,7044,2,2,2,0
1,14,1,1,1,1,7,2,3,1,2,1,1,2,5,7488,3,2,2,0
2,5,1,2,8,2,1,2,2,1,3,3,1,1,1,42348,2,2,1,0
1,4,1,2,1,1,4,3,3,1,1,3,1,1,3,135000,1,3,2,0
2,4,1,2,1,1,7,2,2,1,1,1,3,1,3,140000,1,3,2,0
2,4,1,1,1,1,7,3,2,1,1,5,1,1,3,200000,1,3,2,0
2,1,1,1,8,3,7,1,3,2,1,2,7,1,1,62507,1,1,1,0
2,2,1,1,1,1,1,1,2,1,1,1,3,2,2,43832,2,2,2,0
2,2,1,1,1,2,2,1,1,1,1,1,3,2,2,9396,2,2,2,0
2,4,1,5,1,9,7,2,3,1,2,8,1,2,3,165000,1,3,2,0
2,4,1,3,1,1,11,3,3,1,1,3,1,1,3,75000,1,3,2,0
1,8,2,2,1,1,1,2,2,1,1,3,1,1,1,543396,1,1,1,0
2,2,1,1,1,10,3,1,3,1,1,1,3,1,2,13150,2,2,2,0
2,2,1,2,1,1,2,2,2,1,1,1,3,1,2,8448,2,2,2,0
2,13,1,6,1,1,3,2,3,1,1,5,1,1,1,30597,1,1,1,0
2,20,1,1,1,1,3,2,2,1,1,1,1,2,1,57600,3,2,2,0
2,6,1,2,1,1,1,2,2,1,1,5,1,1,1,12732,2,2,2,0
2,1,1,1,1,4,1,2,4,1,1,2,1,1,1,633396,1,1,1,0
2,2,2,2,1,1,2,2,2,1,4,3,6,1,2,26612,2,2,2,0
1,6,1,1,1,2,1,1,2,2,1,1,1,1,1,16980,2,2,2,0
2,4,1,1,9,1,2,1,2,1,1,4,1,1,3,78000,1,3,2,0
2,4,1,2,1,1,1,2,2,1,3,3,1,1,3,732000,1,3,2,0
2,4,1,2,1,1,4,2,2,1,1,2,1,2,3,200000,1,3,2,0
2,15,1,1,1,7,2,2,2,1,1,1,4,1,2,428604,1,1,2,0
2,11,1,2,1,1,1,1,2,1,1,4,6,2,1,122388,1,1,1,0
1,12,1,1,1,1,3,2,2,1,1,1,1,1,3,78106,1,1,1,0
2,1,1,7,7,8,7,1,4,1,1,2,1,1,1,65285,1,1,1,0
2,14,1,1,1,4,3,2,3,1,1,4,1,1,5,14976,3,2,2,0
2,6,1,2,5,1,3,2,3,1,1,3,4,2,1,33972,2,2,2,0
2,5,1,2,1,1,1,2,2,1,1,3,1,1,1,58814,2,2,1,0
2,15,1,1,12,4,2,2,2,1,1,5,4,1,2,70212,1,1,2,0
2,4,1,2,1,3,3,2,2,1,1,3,6,1,3,125000,1,3,2,0
2,10,1,1,1,1,8,3,4,1,1,1,1,2,4,107964,1,1,1,0
2,4,1,3,1,1,5,1,4,1,1,1,1,1,3,90000,1,3,2,0
2,4,1,1,6,3,7,1,3,1,1,3,1,2,3,95000,1,3,2,0
2,5,1,1,1,1,7,2,3,1,1,8,1,1,1,12348,2,2,1,0
1,7,3,2,3,8,1,2,2,1,1,5,1,1,1,734328,1,1,1,0
2,14,1,2,1,1,1,2,3,1,1,1,1,1,5,18720,3,2,2,0
2,9,1,1,8,1,3,1,2,1,1,7,4,1,2,31788,2,2,2,0
2,4,1,1,3,3,2,2,4,2,1,3,3,1,3,96000,1,3,2,0
2,4,1,1,1,1,7,1,1,1,1,1,1,1,3,80000,1,3,2,0
2,2,1,2,8,1,2,2,2,1,1,2,6,2,2,2820,2,2,2,0
2,5,3,1,1,1,2,2,3,1,1,3,1,1,1,45876,2,2,1,0
2,11,1,2,1,8,7,2,2,1,1,2,3,1,1,51403,1,1,1,0
1,16,1,1,1,1,1,2,2,1,1,8,1,1,1,44060,1,1,3,0
2,16,1,1,3,1,2,3,4,1,1,1,1,1,1,38184,1,1,3,0
2,1,1,3,1,3,7,2,2,1,1,8,1,1,1,87509,1,1,1,0
2,6,3,1,3,1,7,1,4,1,1,4,1,1,1,25476,2,2,2,0
2,4,1,1,1,1,3,2,2,1,1,4,1,1,3,75000,1,3,2,0
1,10,1,1,1,1,11,2,4,1,1,4,1,2,4,100766,1,1,1,0
2,4,1,1,3,1,7,1,3,1,1,3,5,1,3,80000,1,3,2,0
2,16,1,1,12,1,11,1,2,1,1,1,1,1,1,49932,1,1,3,0
2,8,1,1,1,1,3,2,3,1,1,2,1,2,1,39164,1,1,1,0
2,11,2,2,1,4,1,2,2,1,1,3,1,1,1,61194,1,1,1,0
2,4,1,1,1,1,1,2,2,1,1,3,3,1,3,250000,1,3,2,0
2,7,1,2,1,1,3,2,3,1,1,2,1,1,1,1000000,1,1,1,0
2,2,1,2,1,1,4,2,1,1,1,1,6,2,2,225420,2,2,2,0
2,7,1,2,1,1,1,2,2,1,1,1,1,1,1,45528,1,1,1,0
2,15,3,2,8,1,2,1,2,1,1,1,1,1,2,48,1,1,2,0
2,4,1,1,1,3,7,2,3,1,1,1,1,2,3,85000,1,3,2,0
2,1,1,1,1,1,3,1,4,1,1,8,1,1,1,58410,1,1,1,0
2,2,1,6,3,8,1,2,3,1,1,3,3,2,2,31932,2,2,2,0
2,4,1,1,6,1,7,5,1,1,1,1,1,1,3,88500,1,3,2,0
2,4,1,2,1,1,2,2,4,1,1,1,3,1,3,90000,1,3,2,0
2,11,1,2,1,4,3,1,3,1,1,8,1,1,1,45283,1,1,1,0
1,2,1,1,3,14,2,2,3,1,1,1,3,2,2,23482,2,2,2,0
2,4,1,1,5,4,7,2,3,1,1,5,1,1,3,110000,1,3,2,0
2,7,1,2,1,1,11,2,2,1,1,1,1,1,1,59568,1,1,1,0
1,7,1,1,12,1,7,2,4,1,2,3,1,1,1,58746,1,1,1,0
2,4,1,1,1,1,7,4,2,1,1,2,1,1,3,92000,1,3,2,1
2,18,1,2,1,1,7,2,2,1,1,3,1,1,1,115,1,1,3,0
2,11,2,1,1,4,4,2,1,1,1,2,1,2,1,602148,1,1,1,0
1,4,1,1,1,1,7,3,3,1,1,3,1,1,3,95000,1,3,2,0
2,1,1,1,7,10,7,2,3,1,1,1,1,2,1,706740,1,1,1,0
2,2,1,1,1,1,3,2,4,1,1,2,3,2,2,38000,2,2,2,0
2,2,1,1,1,5,7,2,3,1,1,8,3,1,2,5479,2,2,2,0
2,1,1,1,1,9,7,2,3,1,1,4,1,1,1,416712,1,1,1,0
2,4,1,1,3,1,1,2,2,1,1,2,1,1,3,145000,1,3,2,0
2,4,1,1,1,1,1,2,2,1,1,8,1,1,3,115000,1,3,2,0
2,20,1,2,2,7,2,2,3,1,1,3,1,1,1,30000,3,2,2,0
2,5,1,2,1,14,4,2,4,1,1,2,1,2,1,15876,2,2,1,0
2,12,1,1,1,14,3,1,3,1,1,4,2,2,3,76495,1,1,1,0
2,4,1,3,11,1,11,2,1,1,1,3,1,1,3,160000,1,3,2,0
2,4,1,1,1,1,7,2,4,1,1,3,1,1,3,65000,1,3,2,0
1,17,1,2,1,1,3,2,3,1,1,2,1,1,1,46992,1,1,3,0
1,4,1,1,8,1,2,2,1,1,2,1,1,1,3,103000,1,3,2,0
2,1,1,1,1,4,3,1,1,1,1,1,4,1,1,983436,1,1,1,0
2,4,1,3,10,1,3,1,3,1,1,8,1,2,3,75000,1,3,2,0
2,4,3,4,1,1,7,2,4,2,2,1,1,1,3,128000,1,3,2,0
2,16,1,1,8,1,4,2,4,1,1,1,1,1,1,61194,1,1,3,0
2,4,1,1,1,1,1,2,2,1,1,1,1,1,3,125000,1,3,2,0
2,4,1,1,1,1,7,3,4,1,1,8,6,1,3,44000,1,3,2,0
2,7,1,1,3,7,2,2,1,1,1,8,1,1,1,56298,1,1,1,0
2,15,1,3,3,9,3,2,3,1,1,2,1,2,2,105324,1,1,2,0
2,4,1,1,3,13,2,2,2,1,1,6,1,1,3,85000,1,3,2,0
2,2,1,1,1,3,2,3,3,1,1,3,1,1,2,1128,2,2,2,0
2,2,1,2,1,1,3,2,2,1,1,1,3,2,2,11268,2,2,2,0
2,7,3,4,1,1,7,1,2,1,1,4,1,1,1,15420,1,1,1,0
2,8,1,2,5,1,5,1,3,1,1,1,1,1,1,33045,1,1,1,0
2,5,1,2,3,1,7,2,2,1,1,3,1,1,1,40584,2,2,1,0
2,4,3,4,1,6,2,2,2,1,1,3,1,1,3,30000,1,3,2,0
2,1,1,2,1,2,3,2,1,1,1,4,1,1,1,69452,1,1,1,0
2,2,1,2,1,1,7,1,3,1,1,3,1,2,2,206640,2,2,2,0
2,3,1,1,1,1,1,2,4,1,1,1,1,1,1,56892,1,1,3,0
2,1,1,1,12,6,1,2,3,1,1,8,1,1,1,33,1,1,1,0
1,17,1,1,12,1,7,1,2,2,1,3,1,1,1,42588,1,1,3,0
2,4,1,3,1,2,2,1,2,1,1,3,2,1,3,100000,1,3,2,0
1,1,1,1,9,1,2,1,4,1,1,9,1,2,1,58340,1,1,1,0
2,4,1,1,3,1,2,2,3,1,1,1,1,1,3,78500,1,3,2,0
2,4,1,2,1,1,3,2,2,1,1,5,3,1,3,85000,1,3,2,0
2,5,3,5,1,1,7,3,4,1,1,1,1,2,1,42348,2,2,1,0
2,4,1,1,7,1,7,3,2,1,1,5,1,1,3,127000,1,3,2,0
2,1,1,1,1,1,1,3,2,2,3,1,1,1,1,48616,1,1,1,0
1,11,1,2,1,1,7,1,2,1,1,3,1,1,1,45895,1,1,1,0
2,6,1,3,6,2,2,2,2,1,2,8,1,1,1,29292,2,2,2,0
1,6,1,6,3,1,5,3,3,1,1,5,1,1,1,10620,2,2,2,0
2,15,1,2,1,1,1,1,2,1,1,7,1,2,2,234054,1,1,2,0
2,20,1,1,6,1,2,1,4,1,1,5,3,2,1,8352,3,2,2,0
1,14,2,2,7,8,11,2,4,1,1,2,5,1,5,37428,3,2,2,0
2,10,1,1,3,4,2,1,4,2,1,1,3,1,4,55981,1,1,1,0
2,4,1,1,2,1,1,1,2,1,1,3,1,1,3,71000,1,3,2,0
2,4,1,1,1,1,4,2,2,1,1,3,1,2,3,130000,1,3,2,0
1,2,1,1,1,1,4,1,1,1,1,8,1,1,2,751416,2,2,2,0
2,4,1,1,1,1,3,1,2,1,1,1,1,2,3,90000,1,3,2,0
2,4,1,1,7,1,1,2,2,1,1,1,1,1,3,120000,1,3,2,0
2,4,1,2,7,14,2,1,2,1,1,1,1,1,3,73000,1,3,2,0
2,7,1,3,9,1,2,1,3,1,1,4,1,2,1,67313,1,1,1,0
2,12,1,1,1,1,1,2,1,1,1,1,1,1,3,64417,1,1,1,0
2,4,1,3,7,3,2,2,3,1,1,2,3,1,3,30000,1,3,2,0
2,4,1,1,1,11,1,1,3,1,1,6,1,1,3,32000,1,3,2,0
2,4,1,4,1,1,7,1,2,1,1,1,1,1,3,110000,1,3,2,0
2,18,1,2,1,10,7,2,1,1,1,3,1,1,1,71940,1,1,3,0
2,4,1,5,1,5,1,2,1,1,1,2,1,1,3,85000,1,3,2,0
1,4,1,1,8,3,3,2,3,1,1,8,1,1,3,110000,1,3,2,0
1,2,1,2,1,2,2,2,3,1,4,3,3,2,2,0,2,2,2,0
2,15,1,1,1,3,7,1,3,1,1,1,1,2,2,85200,1,1,2,0
2,4,1,2,1,8,1,2,3,1,1,3,1,1,3,120000,1,3,2,0
2,1,1,1,1,2,1,1,2,1,1,3,3,1,1,83342,1,1,1,0
2,14,1,2,1,1,1,1,4,1,1,1,2,1,5,13104,3,2,2,0
2,4,1,1,2,3,2,1,4,1,1,1,1,1,3,80000,1,3,2,0
2,12,1,1,1,1,3,3,4,2,1,2,1,1,3,69248,1,1,1,0
2,7,1,7,5,14,3,1,3,1,1,1,1,1,1,58752,1,1,1,0
2,1,1,1,1,1,3,1,1,1,1,8,1,1,1,56256,1,1,1,0
2,2,1,1,1,1,2,2,3,2,1,1,3,1,2,3000,2,2,2,0
2,11,1,2,5,14,7,1,2,1,1,3,5,1,1,42836,1,1,1,0
2,2,1,1,1,9,1,1,3,1,1,1,3,2,2,20664,2,2,2,0
2,12,1,3,1,1,4,2,4,1,3,5,1,1,3,68443,1,1,1,0
2,1,1,1,1,1,7,2,2,1,2,1,1,1,1,62507,1,1,1,0
2,4,1,1,1,1,3,3,3,1,1,1,1,1,3,107000,1,3,2,0
2,1,1,5,3,1,1,2,3,1,1,4,1,1,1,37504,1,1,1,0
2,19,1,1,8,9,7,2,4,1,1,1,1,2,1,44064,1,1,3,0
2,11,1,2,3,1,2,2,3,1,1,4,1,1,1,41612,1,1,1,0
2,12,1,1,1,1,11,1,4,1,1,2,1,1,3,81327,1,1,1,0
2,13,1,1,1,1,3,2,3,1,1,2,1,1,1,31821,1,1,1,0
2,15,1,1,1,1,7,2,4,1,1,3,4,1,2,22824,1,1,2,0
2,7,1,1,1,1,8,2,3,1,1,5,1,1,1,35244,1,1,1,0
2,18,2,2,3,8,4,2,3,1,1,3,1,1,1,86544,1,1,3,0
2,11,1,7,1,1,11,1,2,1,1,4,1,1,1,67313,1,1,1,0
2,1,1,2,1,1,3,2,1,1,1,8,1,1,1,64382,1,1,1,0
2,4,1,2,1,1,3,2,2,1,1,6,1,1,3,100000,1,3,2,0
2,2,1,1,1,1,5,3,4,1,2,2,2,1,2,11161,2,2,2,0
2,1,1,1,2,1,2,2,3,2,1,2,1,1,1,62507,1,1,1,0
2,4,1,2,9,1,2,2,4,1,1,3,1,1,3,70000,1,3,2,0
2,10,1,1,8,1,3,3,3,1,1,2,1,1,4,63979,1,1,1,0
2,5,1,3,1,3,1,1,2,1,1,1,1,2,1,35292,2,2,1,0
2,16,1,2,1,1,1,1,2,1,1,1,1,1,1,46992,1,1,3,0
1,7,2,2,1,1,1,2,1,1,1,4,3,1,1,16152,1,1,1,0
2,1,2,2,1,8,1,1,3,1,1,3,1,1,1,33337,1,1,1,0
2,1,1,1,1,1,3,2,3,1,1,1,1,1,1,69452,1,1,1,0
2,4,1,3,11,1,1,3,4,1,3,6,1,1,3,105000,1,3,2,0
2,2,1,1,8,2,7,2,3,1,1,1,1,1,2,2820,2,2,2,0
2,12,2,3,1,8,3,1,3,1,1,2,1,2,3,36235,1,1,1,0
2,1,1,1,1,2,1,2,1,1,1,5,1,2,1,65285,1,1,1,0
2,1,1,3,1,1,3,3,3,1,1,2,1,1,1,69452,1,1,1,0
2,20,1,2,5,2,7,1,1,1,1,3,1,1,1,32400,3,2,2,0
2,2,1,1,1,1,7,2,4,1,1,1,1,1,2,28178,2,2,2,0
2,6,1,2,5,1,7,2,4,1,1,3,1,1,1,29376,2,2,2,0
2,4,1,2,1,1,7,1,3,1,1,1,6,1,3,120000,1,3,2,0
2,4,1,1,3,2,7,2,3,1,1,2,2,2,3,103000,1,3,2,0
2,4,1,1,1,2,7,2,2,1,1,1,3,2,3,2000000,1,3,2,0
2,4,1,1,1,1,2,3,2,1,1,4,1,1,3,90000,1,3,2,0
2,4,1,1,5,1,2,1,2,1,1,3,6,1,3,90000,1,3,2,0
2,10,1,1,3,1,3,1,4,1,1,2,1,2,4,91969,1,1,1,0
2,3,1,1,1,7,7,2,4,1,1,2,1,1,1,55392,1,1,3,0
1,12,1,3,9,3,2,2,3,2,1,8,1,1,3,33014,1,1,1,0
1,4,3,1,5,1,7,2,1,1,1,1,1,1,3,75000,1,3,2,0
2,12,1,1,5,17,4,2,2,1,1,1,1,2,3,101457,1,1,1,0
2,19,3,3,5,14,3,4,2,1,1,3,1,1,1,16116,1,1,3,1
2,4,1,1,9,3,7,2,4,1,1,6,1,1,3,110000,1,3,2,0
2,1,1,1,4,1,11,3,3,1,1,3,1,2,1,57784,1,1,1,0
2,7,1,2,1,1,3,2,3,1,1,2,1,1,1,54336,1,1,1,0
2,1,1,2,6,8,7,2,2,1,1,3,5,2,1,97233,1,1,1,0
2,8,1,1,1,5,1,2,2,1,1,7,2,2,1,440592,1,1,1,0
1,13,1,2,3,1,4,1,2,1,1,3,1,2,1,734328,1,1,1,0
2,2,1,2,1,1,1,2,3,2,1,7,4,1,2,4320,2,2,2,0
2,14,2,4,1,1,1,3,2,1,1,9,5,1,5,9732,3,2,2,0
2,7,1,1,1,1,4,2,4,1,1,3,1,2,1,122388,1,1,1,0
2,4,1,1,1,1,8,2,4,1,1,1,1,1,3,145000,1,3,2,0
2,4,1,2,1,1,3,2,2,1,1,3,1,1,3,95000,1,3,2,0
2,4,1,5,7,1,1,2,4,1,1,6,1,2,3,47000,1,3,2,0
2,4,1,1,1,1,3,3,4,1,1,1,1,1,3,70000,1,3,2,0
2,16,1,2,1,1,1,2,3,1,3,1,1,1,1,41612,1,1,3,0
2,4,1,1,1,1,8,3,2,1,1,3,1,1,3,200000,1,3,2,0
1,4,1,1,1,1,4,2,2,1,1,1,1,1,3,117000,1,3,2,0
2,1,1,1,1,1,3,1,3,1,1,2,1,1,1,62507,1,1,1,0
2,2,1,2,1,14,3,3,2,1,1,2,2,2,2,28961,2,2,2,0
2,1,1,2,1,1,3,2,4,1,1,3,1,1,1,118068,1,1,1,0
2,4,1,4,1,13,2,3,1,1,1,1,1,1,3,65000,1,3,2,0
2,2,1,1,3,3,5,1,3,1,1,2,3,1,2,66504,2,2,2,0
2,4,1,5,8,1,2,2,4,1,1,1,1,1,3,80000,1,3,2,0
2,12,1,1,1,13,10,2,4,1,3,1,1,2,3,148964,1,1,1,0
2,11,1,1,1,4,7,2,4,1,1,1,1,1,1,45283,1,1,1,0
2,4,1,4,8,6,2,2,1,1,1,1,1,1,3,50000,1,3,2,0
2,8,1,2,1,4,1,2,4,1,1,3,1,2,1,48955,1,1,1,0
1,2,1,1,1,9,3,1,3,1,1,7,1,2,2,67314,2,2,2,0
2,2,1,1,6,1,7,2,4,1,1,7,1,2,2,8364,2,2,2,0
1,4,1,7,3,1,2,2,1,1,1,5,3,1,3,135000,1,3,2,0
2,10,1,1,1,1,6,3,1,1,1,5,1,1,4,47984,1,1,1,0
1,6,1,2,5,1,3,1,3,1,1,2,1,1,1,10620,2,2,2,0
2,7,1,1,1,15,3,2,2,1,1,2,1,1,1,73433,1,1,1,0
2,5,2,2,1,1,3,2,3,1,1,3,4,1,1,44460,2,2,1,0
2,4,1,2,1,4,1,3,3,1,1,6,1,2,3,86000,1,3,2,0
1,4,1,1,1,4,7,1,4,1,1,3,1,1,3,95000,1,3,2,0
2,4,2,2,1,13,2,2,2,2,1,4,1,1,3,85000,1,3,2,0
2,4,1,1,7,1,7,2,1,1,1,1,1,1,3,135000,1,3,2,0
2,10,2,1,1,1,7,1,4,1,1,2,1,1,4,67977,1,1,1,0
1,19,1,1,12,1,2,1,3,1,1,5,6,2,1,44064,1,1,3,0
1,4,1,2,1,1,4,1,3,1,1,4,2,1,3,145000,1,3,2,0
2,11,3,2,12,1,7,2,4,1,1,1,1,2,1,17628,1,1,1,0
2,2,1,1,1,7,4,2,2,1,1,1,3,2,2,25047,2,2,2,0
2,7,1,2,1,4,3,1,2,1,1,2,1,2,1,47731,1,1,1,0
2,12,1,1,1,1,7,1,3,1,1,1,1,1,3,64417,1,1,1,0
1,4,1,1,1,1,3,3,1,1,1,5,1,1,3,73000,1,3,2,0
2,1,1,1,1,1,1,2,2,1,1,3,1,1,1,83342,1,1,1,0
2,16,1,1,1,1,7,3,4,1,1,1,1,1,1,48955,1,1,3,0
2,2,1,1,1,4,2,1,3,1,1,5,1,2,2,112716,2,2,2,0
2,4,1,1,5,1,1,2,4,1,1,6,1,1,3,120000,1,3,2,0
1,4,1,1,1,9,7,1,2,1,1,1,1,1,3,73000,1,3,2,0
2,4,1,1,8,6,7,2,1,1,1,1,7,1,3,80000,1,3,2,0
2,20,1,2,7,2,5,2,3,1,1,3,1,2,1,23496,3,2,2,0
2,4,1,1,1,3,1,2,2,1,1,1,3,1,3,107000,1,3,2,0
2,4,1,1,1,15,7,3,2,1,1,3,6,1,3,63000,1,3,2,0
2,4,1,1,1,9,8,2,3,1,1,8,1,2,3,162000,1,3,2,0
1,7,1,2,1,1,7,2,3,1,1,2,3,2,1,66089,1,1,1,0
2,7,1,2,1,9,3,1,3,1,1,2,1,1,1,61194,1,1,1,0
1,2,1,2,1,1,1,2,1,1,1,3,1,2,2,28176,2,2,2,0
1,4,1,2,7,1,2,1,4,2,1,4,1,1,3,105300,1,3,2,0
2,5,1,2,8,1,3,2,4,1,1,3,1,1,1,37056,2,2,1,0
2,4,1,4,1,1,7,1,1,1,1,6,2,1,3,90000,1,3,2,0
1,7,1,2,3,7,7,2,2,1,1,2,1,1,1,1000000,1,1,1,0
2,4,1,1,1,7,11,3,2,1,1,3,1,1,3,150000,1,3,2,0
2,6,2,2,3,1,7,3,1,1,1,8,1,1,1,21228,2,2,2,0
2,17,3,3,1,4,2,2,3,1,1,1,1,1,1,31944,1,1,3,0
2,13,1,3,8,2,1,2,3,1,1,1,2,1,1,31821,1,1,1,0
2,6,1,4,3,1,2,3,3,1,1,8,1,1,1,19104,2,2,2,0
2,13,1,1,12,1,2,2,3,2,1,2,2,1,1,18358,1,1,1,0
2,4,1,4,9,1,11,2,2,1,1,2,1,1,3,37250,1,3,2,0
1,4,2,3,1,18,5,4,2,1,1,1,1,1,3,4200,1,3,2,1
2,4,1,1,1,1,1,3,3,1,1,7,2,1,3,92000,1,3,2,0
2,2,2,1,1,1,2,4,2,1,1,3,1,2,2,15654,2,2,2,1
2,10,1,1,3,4,7,2,2,2,1,4,3,1,4,73576,1,1,1,0
2,14,1,1,1,1,1,2,4,1,1,1,1,1,5,33999,3,2,2,0
2,2,2,1,8,1,2,3,1,1,1,1,1,2,2,4320,2,2,2,0
2,6,2,3,1,4,3,1,4,1,2,8,2,2,1,23352,2,2,2,0
2,11,1,7,1,1,11,3,1,1,1,1,1,1,1,53851,1,1,1,0
1,4,1,2,2,1,1,1,2,1,1,2,1,1,3,160000,1,3,2,0
2,7,1,1,4,6,5,1,4,2,1,2,1,1,1,587460,1,1,1,0
2,1,1,1,1,1,3,1,3,1,1,2,1,2,1,104178,1,1,1,0
1,4,1,1,1,3,1,2,2,1,1,5,6,1,3,1560000,1,3,2,0
2,4,1,2,7,14,5,1,2,2,1,5,1,1,3,65000,1,3,2,0
2,12,1,3,3,1,3,3,3,1,1,1,7,1,3,31403,1,1,1,0
2,7,1,2,1,1,11,2,3,1,1,5,1,1,1,93015,1,1,1,0
2,10,1,2,3,1,5,2,2,1,1,3,1,1,4,59980,1,1,1,0
2,4,1,4,12,1,1,2,4,1,1,3,1,1,3,129000,1,3,2,0
2,2,1,2,12,1,1,1,2,1,2,3,3,1,2,4512,2,2,2,0
2,1,1,3,3,18,5,4,2,1,1,8,1,2,1,833400,1,1,1,1
2,16,1,2,1,1,4,2,2,1,1,8,1,1,1,57276,1,1,3,0
2,4,1,1,1,1,1,2,1,1,1,1,1,2,3,81000,1,3,2,0
1,13,1,1,1,1,7,1,3,2,1,7,1,1,1,44060,1,1,1,0
2,4,1,1,1,1,1,2,3,1,1,8,1,1,3,69000,1,3,2,0
2,1,1,1,1,1,3,2,2,1,1,1,2,1,1,76397,1,1,1,0
2,2,1,1,1,1,7,2,4,1,1,9,1,1,2,18336,2,2,2,0
